Date;Stage (Ft)
08/21/20;19.63
08/22/20;18.97
08/23/20;18.46
08/24/20;17.73
08/25/20;17.03
08/26/20;16.18
08/27/20;15.29
08/28/20;14.79
08/29/20;14.87
08/30/20;15.12
08/31/20;15.05
09/01/20;15.09
09/02/20;15.61
09/03/20;16.89
09/04/20;18.23
09/05/20;19.56
09/06/20;20.18
09/07/20;19.77
09/08/20;19.36
09/09/20;19.48
09/10/20;19.8
09/11/20;20.15
09/12/20;20.15
09/13/20;20.07
09/14/20;19.69
09/15/20;18.37
09/16/20;17.2
09/17/20;16.51
09/18/20;15.59
09/19/20;15.39
09/20/20;15.68
09/21/20;16.25
09/22/20;16.75
09/23/20;17.14
09/24/20;17.77
09/25/20;18.6
09/26/20;18.29
09/27/20;17.47
09/28/20;16.52
09/29/20;15.47
09/30/20;14.5
10/01/20;13.79
10/02/20;13.26
10/03/20;12.92
10/04/20;12.39
10/05/20;11.2
10/06/20;11.01
10/07/20;10.64
10/08/20;10.24
10/09/20;10.28
10/10/20;10.52
10/11/20;11.02
10/12/20;11.01
10/13/20;11.39
10/14/20;11.64
10/15/20;11.83
10/16/20;11.57
10/17/20;11.05
10/18/20;10.26
10/19/20;9.92
10/20/20;9.46
10/21/20;9.55
10/22/20;9.4
10/23/20;8.96
10/24/20;8.96
10/25/20;9.65
10/26/20;10.58
10/27/20;10.75
10/28/20;10.67
10/29/20;10.85
10/30/20;11.77
10/31/20;13.61
11/01/20;15.65
11/02/20;17.24
11/03/20;18.44
11/04/20;20.67
11/05/20;22.74
11/06/20;24.01
11/07/20;24.01
11/08/20;25.12
11/09/20;24.46
11/10/20;23.51
11/11/20;22.35
11/12/20;20.93
11/13/20;19.61
11/14/20;18.31
11/15/20;17.15
11/16/20;16.05
11/17/20;15.15
11/18/20;14.46
11/19/20;14.19
11/20/20;14.77
11/21/20;15.31
11/22/20;16.04
11/23/20;16.55
11/24/20;16.8
11/25/20;16.65
11/26/20;16.48
11/27/20;16.32
11/28/20;16.72
11/29/20;16.85
11/30/20;17.86
12/01/20;18.87
12/02/20;20.03
12/03/20;20.95
12/04/20;21.62
12/05/20;22.08
12/06/20;22
12/07/20;21.71
12/08/20;21.12
12/09/20;20.83
12/10/20;20.78
12/11/20;20.17
12/12/20;20.08
12/13/20;19.24
12/14/20;18.84
12/15/20;19.08
12/16/20;19.36
12/17/20;19.41
12/18/20;19.02
12/19/20;18.55
12/20/20;18.48
12/21/20;18.27
12/22/20;18.35
12/23/20;18.43
12/24/20;19.01
12/25/20;19.44
12/26/20;19.68
12/27/20;19.51
12/28/20;19.35
12/29/20;19.06
12/30/20;18.7
12/31/20;18.55
