Date;Stage (Ft)
11/13/00;0.5
11/14/00;1.7
11/15/00;2.6
11/16/00;3.3
11/17/00;3.4
11/18/00;4.1
11/19/00;5.4
11/20/00;6
11/21/00;5.2
11/22/00;4.6
11/23/00;4.5
11/24/00;4.3
11/25/00;4.8
11/26/00;6.2
11/27/00;7.4
11/28/00;7.1
11/29/00;5.6
11/30/00;4.6
12/01/00;3.9
12/02/00;3.9
12/03/00;3.8
12/04/00;4.1
12/05/00;4.1
12/06/00;4.3
12/07/00;4.2
12/08/00;3.4
12/09/00;3.1
12/10/00;2.9
12/11/00;1.9
12/12/00;0.6
12/13/00;-0.1
12/14/00;-0.2
12/15/00;-1.6
12/16/00;-1.9
12/17/00;-1.2
12/18/00;0.7
12/19/00;2.2
12/20/00;3.2
12/21/00;4.4
12/22/00;6.2
12/23/00;10.1
12/24/00;13.2
12/25/00;14.7
12/26/00;15.1
12/27/00;15.2
12/28/00;15
12/29/00;14.4
12/30/00;13.4
12/31/00;11.9
01/01/01;10.5
01/02/01;8.3
01/03/01;6.2
01/04/01;3.9
01/05/01;2.9
01/06/01;2.3
01/07/01;1.5
01/08/01;1.3
01/09/01;1
01/10/01;-0.5
01/11/01;-0.5
01/12/01;-0.2
01/13/01;0.2
01/14/01;0.7
01/15/01;0.2
01/16/01;0.1
01/17/01;-0.7
01/18/01;-1.3
01/19/01;-0.1
01/20/01;0.5
01/21/01;1.3
01/22/01;1.6
01/23/01;0.9
01/24/01;2.8
01/25/01;4.6
01/26/01;6
01/27/01;8
01/28/01;10.5
01/29/01;11.7
01/30/01;12.5
01/31/01;13
02/01/01;13.1
02/02/01;13.1
02/03/01;12.1
02/04/01;11.4
02/05/01;10.9
02/06/01;12.2
02/07/01;14.3
02/08/01;15.6
02/09/01;16.5
02/10/01;16.8
02/11/01;16.4
02/12/01;15.5
02/13/01;14.6
02/14/01;13.7
02/15/01;13.9
02/16/01;15.4
02/17/01;19.4
02/18/01;22.9
02/19/01;25.2
02/20/01;26.4
02/21/01;27
02/22/01;27.6
02/23/01;28
02/24/01;28.4
02/25/01;29
02/26/01;29.5
02/27/01;30.3
02/28/01;31
03/01/01;31.5
03/02/01;31.6
03/03/01;31.8
03/04/01;32
03/05/01;32.4
03/06/01;32.5
03/07/01;32.3
03/08/01;31.7
03/09/01;31
03/10/01;30.1
03/11/01;29.2
03/12/01;28.4
03/13/01;27.7
03/14/01;26.8
03/15/01;25.7
03/16/01;24.4
03/17/01;23.2
03/18/01;22
03/19/01;21.1
03/20/01;20.7
03/21/01;20.5
03/22/01;21.4
