Date;Stage (Ft)
01/30/09;22.83
01/31/09;23.34
02/01/09;22.66
02/02/09;22.04
02/03/09;22.02
02/04/09;23.77
02/05/09;26.35
02/06/09;28.31
02/07/09;29.71
02/08/09;29.67
02/09/09;29.15
02/10/09;28.05
02/11/09;27.47
02/12/09;26.99
02/13/09;27.49
02/14/09;28.42
02/15/09;29.42
02/16/09;30.67
02/17/09;31.94
02/18/09;33.16
02/19/09;34.15
02/20/09;34.92
02/21/09;35.29
02/22/09;35.67
02/23/09;35.86
02/24/09;35.8
02/25/09;35.26
02/26/09;34.73
02/27/09;34.06
02/28/09;33.43
03/01/09;32.76
03/02/09;31.85
03/03/09;30.8
03/04/09;30.45
03/05/09;30.29
03/06/09;30.32
03/07/09;30.44
03/08/09;30.45
03/09/09;30.55
03/10/09;30.16
03/11/09;29.87
03/12/09;29.52
03/13/09;28.81
03/14/09;28.31
03/15/09;28.2
03/16/09;28.72
03/17/09;29.86
03/18/09;31.6
03/19/09;33.13
03/20/09;34.04
03/21/09;34.9
03/22/09;35.13
03/23/09;35.24
03/24/09;35.26
03/25/09;34.97
03/26/09;35.05
03/27/09;34.86
03/28/09;34.85
03/29/09;34.88
03/30/09;34.93
03/31/09;35.3
04/01/09;35.59
04/02/09;36.08
04/03/09;36.94
04/04/09;38.02
04/05/09;39.16
04/06/09;39.98
04/07/09;40.31
04/08/09;40.56
04/09/09;40.83
04/10/09;40.86
04/11/09;40.8
04/12/09;40.85
04/13/09;41.14
04/14/09;41.19
04/15/09;41.36
04/16/09;41.55
04/17/09;41.67
04/18/09;41.59
04/19/09;41.56
04/20/09;41.73
04/21/09;41.93
04/22/09;42.09
04/23/09;42.2
04/24/09;42.16
04/25/09;42.15
04/26/09;42.27
04/27/09;42.43
04/28/09;42.38
04/29/09;42.02
04/30/09;41.63
05/01/09;41.24
05/02/09;40.83
05/03/09;40.83
05/04/09;41.34
05/05/09;42.2
05/06/09;43.26
05/07/09;44.22
05/08/09;45.37
05/09/09;46.38
05/10/09;47.47
05/11/09;48.37
05/12/09;49.15
05/13/09;49.79
05/14/09;50.26
05/15/09;50.52
05/16/09;50.91
05/17/09;51.33
05/18/09;51.76
05/19/09;52.09
05/20/09;52.45
05/21/09;52.57
05/22/09;52.77
05/23/09;52.83
05/24/09;52.83
05/25/09;52.9
05/26/09;52.9
05/27/09;52.85
05/28/09;52.8
05/29/09;52.55
05/30/09;52.11
05/31/09;51.59
06/01/09;50.83
06/02/09;49.89
06/03/09;48.89
06/04/09;47.68
06/05/09;46.23
06/06/09;44.64
06/07/09;43.23
06/08/09;41.98
06/09/09;40.66
06/10/09;39.35
06/11/09;37.98
06/12/09;36.72
06/13/09;35.69
06/14/09;34.8
06/15/09;34.35
06/16/09;34.36
06/17/09;34.68
06/18/09;35.04
06/19/09;35.6
06/20/09;36.24
06/21/09;36.67
06/22/09;37.03
06/23/09;37.34
06/24/09;37.47
06/25/09;37.62
06/26/09;37.77
06/27/09;37.83
06/28/09;37.88
06/29/09;37.49
06/30/09;36.7
07/01/09;35.84
07/02/09;35.06
07/03/09;34.22
07/04/09;33.15
07/05/09;31.72
07/06/09;30.56
07/07/09;29.17
07/08/09;27.96
07/09/09;27.04
07/10/09;26.83
07/11/09;26.83
07/12/09;26.99
07/13/09;26.72
07/14/09;26.48
07/15/09;25.72
07/16/09;24.9
07/17/09;24.56
07/18/09;24.61
07/19/09;24.29
07/20/09;24.54
07/21/09;24.5
07/22/09;25.1
07/23/09;25.68
07/24/09;25.88
07/25/09;25.05
07/26/09;24.13
07/27/09;23.79
07/28/09;23.8
07/29/09;23.79
07/30/09;23.45
07/31/09;23.28
08/01/09;23.28
08/02/09;23.28
08/03/09;23.28
08/04/09;23.28
08/05/09;23.28
08/06/09;27.5
08/07/09;27.5
08/08/09;29.33
08/09/09;29.57
08/10/09;29.57
08/11/09;29.45
08/12/09;29.5
08/13/09;28.46
08/14/09;27.29
08/15/09;25.72
08/16/09;23.89
08/17/09;22.08
08/18/09;21.21
08/19/09;21.08
08/20/09;20.96
08/21/09;21.09
08/22/09;21.94
08/23/09;22.08
08/24/09;21.38
08/25/09;20.95
08/26/09;21.45
08/27/09;22.11
08/28/09;23.26
08/29/09;23.61
08/30/09;23.12
08/31/09;22.55
09/01/09;21.17
09/02/09;20.3
09/03/09;19.39
09/04/09;18.54
09/05/09;19.37
09/06/09;20.28
09/07/09;21.13
09/08/09;21.97
09/09/09;21.74
09/10/09;21.4
09/11/09;20.49
09/12/09;19.79
09/13/09;19.75
09/14/09;19.85
09/15/09;19.3
09/16/09;18.34
09/17/09;18.07
09/18/09;19.32
09/19/09;20.32
09/20/09;20.77
09/21/09;21.07
09/22/09;20.52
09/23/09;20.6
09/24/09;20.94
09/25/09;22.43
09/26/09;23.96
09/27/09;24.52
09/28/09;24.68
09/29/09;24.84
09/30/09;25.06
10/01/09;25.48
10/02/09;25.87
10/03/09;27.08
10/04/09;28.44
10/05/09;28.89
10/06/09;28.55
10/07/09;27.44
10/08/09;26.72
10/09/09;25.62
10/10/09;24.83
10/11/09;25.21
10/12/09;26.44
10/13/09;28.2
10/14/09;28.2
10/15/09;34.98
10/16/09;37.59
10/17/09;39.02
10/18/09;39.35
10/19/09;38.92
10/20/09;38.21
10/21/09;37.47
10/22/09;36.54
10/23/09;35.49
10/24/09;34.76
10/25/09;34.49
10/26/09;34.2
10/27/09;33.81
10/28/09;33.58
10/29/09;34.41
10/30/09;35.89
10/31/09;37.75
11/01/09;39.73
11/02/09;41.32
11/03/09;42.39
11/04/09;43.08
11/05/09;44.05
11/06/09;44.81
11/07/09;45.12
11/08/09;45.15
11/09/09;45.14
11/10/09;45.2
11/11/09;44.92
11/12/09;44.68
11/13/09;44.34
11/14/09;43.79
11/15/09;43.2
11/16/09;42.56
11/17/09;41.79
11/18/09;40.81
11/19/09;40.81
11/20/09;38.63
11/21/09;37.67
11/22/09;37.44
11/23/09;37.51
11/24/09;36.7
11/25/09;36.7
11/26/09;36.7
11/27/09;36.7
11/28/09;36.7
11/29/09;36.7
11/30/09;36.7
12/01/09;33.44
12/02/09;32.1
12/03/09;31.16
12/04/09;30.51
12/05/09;30.08
12/06/09;29.33
12/07/09;29.07
12/08/09;29.07
12/09/09;29
12/10/09;29.86
12/11/09;29.86
12/12/09;31.01
12/13/09;31.73
12/14/09;32.75
12/15/09;34.15
12/16/09;35.09
12/17/09;36.19
12/18/09;36.71
12/19/09;37.21
12/20/09;37.66
12/21/09;37.57
12/22/09;37.31
12/23/09;36.96
12/24/09;36.47
12/25/09;36.91
12/26/09;37.58
12/27/09;38.13
12/28/09;38.53
12/29/09;38.58
12/30/09;39.03
12/31/09;39.81
01/01/10;40.31
01/02/10;40.91
01/03/10;41.46
01/04/10;41.75
01/05/10;41.79
01/06/10;41.44
01/07/10;40.7
01/08/10;39.48
01/09/10;38.15
01/10/10;36.53
01/11/10;34.6
01/12/10;32.82
01/13/10;31.46
01/14/10;30.2
01/15/10;28.71
01/16/10;27.6
01/17/10;26.49
01/18/10;25.81
01/19/10;25.18
01/20/10;24.76
01/21/10;24.9
01/22/10;25.86
01/23/10;27.31
01/24/10;28.94
01/25/10;31.19
01/26/10;33.52
01/27/10;35.66
01/28/10;37.27
01/29/10;38.68
01/30/10;40.16
01/31/10;41.42
02/01/10;42.62
02/02/10;43.28
02/03/10;43.81
02/04/10;44.29
02/05/10;44.83
02/06/10;45.18
02/07/10;45.32
02/08/10;45.56
02/09/10;45.61
02/10/10;45.62
02/11/10;45.62
02/12/10;45.33
02/13/10;45
02/14/10;44.66
02/15/10;44.51
02/16/10;44.31
02/17/10;44.2
02/18/10;43.64
02/19/10;42.86
02/20/10;42.08
02/21/10;41
02/22/10;39.57
02/23/10;38.21
02/24/10;36.87
02/25/10;35.75
02/26/10;34.82
02/27/10;34.09
02/28/10;33.83
03/01/10;34.14
03/02/10;34.52
03/03/10;34.67
03/04/10;34.4
03/05/10;33.86
03/06/10;33.28
03/07/10;32.4
03/08/10;31.48
03/09/10;30.64
03/10/10;29.61
03/11/10;28.4
03/12/10;28.15
03/13/10;28.37
03/14/10;28.61
03/15/10;29.03
03/16/10;30.09
03/17/10;31.7
03/18/10;33.53
03/19/10;35.18
03/20/10;36.29
03/21/10;37.46
03/22/10;38.62
03/23/10;39.68
03/24/10;40.67
03/25/10;41.43
03/26/10;42.28
03/27/10;43.04
03/28/10;43.6
03/29/10;44.01
03/30/10;44.59
03/31/10;44.91
04/01/10;45.3
04/02/10;45.51
04/03/10;45.72
04/04/10;45.72
04/05/10;45.75
04/06/10;45.84
04/07/10;46.04
04/08/10;46.05
04/09/10;45.87
04/10/10;45.7
04/11/10;45.53
04/12/10;45.09
04/13/10;44.33
04/14/10;43.51
04/15/10;42.88
04/16/10;41.8
04/17/10;40.91
04/18/10;39.71
04/19/10;38.43
04/20/10;36.86
04/21/10;35.69
04/22/10;34.71
04/23/10;33.72
04/24/10;31.93
04/25/10;31.31
04/26/10;30.68
04/27/10;29.57
04/28/10;28.88
04/29/10;28.33
04/30/10;28.95
05/01/10;29.83
05/02/10;31.66
05/03/10;34.6
05/04/10;36.76
05/05/10;38.2
05/06/10;39.7
05/07/10;40.87
05/08/10;41.89
05/09/10;42.94
05/10/10;43.72
05/11/10;44.55
05/12/10;45.47
05/13/10;46.04
05/14/10;46.76
05/15/10;47.29
05/16/10;47.75
05/17/10;48.18
05/18/10;48.5
05/19/10;48.61
05/20/10;48.59
05/21/10;48.33
05/22/10;48.24
05/23/10;48.18
05/24/10;47.99
05/25/10;48.18
05/26/10;48.02
05/27/10;47.98
05/28/10;47.85
05/29/10;47.98
05/30/10;47.77
05/31/10;47.4
06/01/10;46.97
06/02/10;46.42
06/03/10;45.59
06/04/10;44.38
06/05/10;42.81
06/06/10;41.26
06/07/10;39.45
06/08/10;37.61
06/09/10;35.63
06/10/10;34.67
06/11/10;34.34
06/12/10;34.24
06/13/10;34.53
06/14/10;34.74
06/15/10;34.76
06/16/10;35.29
06/17/10;35.94
06/18/10;36.36
06/19/10;36.82
06/20/10;37.52
06/21/10;38.19
06/22/10;38.81
06/23/10;39.21
06/24/10;39.3
06/25/10;39.39
06/26/10;39.36
06/27/10;39.06
06/28/10;38.93
06/29/10;38.57
06/30/10;38.57
07/01/10;38.65
07/02/10;38.7
07/03/10;38.59
07/04/10;38.38
07/05/10;38.32
07/06/10;38.5
07/07/10;38.39
07/08/10;38.41
07/09/10;38.22
07/10/10;38.05
07/11/10;37.82
07/12/10;37.52
07/13/10;36.83
07/14/10;36.34
07/15/10;36.45
07/16/10;36.45
07/17/10;36.45
07/18/10;36.45
07/19/10;36.45
07/20/10;36.3
07/21/10;36.09
07/22/10;35.7
07/23/10;35.4
07/24/10;34.47
07/25/10;34.27
07/26/10;34.16
07/27/10;34.39
07/28/10;34.82
07/29/10;35.24
07/30/10;35.55
07/31/10;35.46
08/01/10;35.1
08/02/10;34.65
08/03/10;34.65
08/04/10;33.61
08/05/10;33.46
08/06/10;33.21
08/07/10;32.92
08/08/10;32.96
08/09/10;32.56
08/10/10;32.38
08/11/10;32.38
08/12/10;31.2
08/13/10;30.57
08/14/10;30.13
08/15/10;29.6
08/16/10;29.6
08/17/10;29.01
08/18/10;28.71
08/19/10;28.47
08/20/10;28.58
08/21/10;28.56
08/22/10;28.81
08/23/10;28.81
08/24/10;28.73
08/25/10;29.15
08/26/10;29.59
08/27/10;29.99
08/28/10;29.42
08/29/10;29.14
08/30/10;28.66
08/31/10;28.07
09/01/10;27.52
09/02/10;26.89
09/03/10;25.95
09/04/10;24.97
09/05/10;24.3
09/06/10;23.15
09/07/10;22.13
09/08/10;21.76
09/09/10;21.54
09/10/10;21.69
09/11/10;23.01
09/12/10;24.39
09/13/10;24.39
09/14/10;22.77
09/15/10;21.81
09/16/10;21.58
09/17/10;21.04
09/18/10;20.53
09/19/10;21.15
09/20/10;21.7
09/21/10;21.65
09/22/10;20.81
09/23/10;20.38
09/24/10;20.09
09/25/10;20.72
09/26/10;21.13
09/27/10;21.4
09/28/10;21.83
09/29/10;22.6
09/30/10;23.52
10/01/10;24.07
10/02/10;24.6
10/03/10;24.95
10/04/10;25.08
10/05/10;24.94
10/06/10;24.69
10/07/10;24.21
10/08/10;23.71
10/09/10;23.36
10/10/10;22.94
10/11/10;22.4
10/12/10;21.97
10/13/10;21.88
10/14/10;22.18
10/15/10;22.17
10/16/10;22.21
10/17/10;22.24
10/18/10;22.2
10/19/10;22.06
10/20/10;21.86
10/21/10;21.48
10/22/10;21.17
10/23/10;20.8
10/24/10;20.38
10/25/10;20.22
10/26/10;19.92
10/27/10;19.54
10/28/10;19.14
10/29/10;18.64
10/30/10;17.55
10/31/10;17.07
11/01/10;16.88
11/02/10;17.01
11/03/10;17.13
11/04/10;16.94
11/05/10;16.84
11/06/10;16.63
11/07/10;16.74
11/08/10;16.21
11/09/10;15.61
11/10/10;15.4
11/11/10;15.35
11/12/10;15.43
11/13/10;15.67
11/14/10;16.13
11/15/10;16.16
11/16/10;16.24
11/17/10;16.06
11/18/10;16.09
11/19/10;16.26
11/20/10;15.96
11/21/10;15.83
11/22/10;16.05
11/23/10;16.43
11/24/10;17.21
11/25/10;17.92
11/26/10;18.42
11/27/10;19.04
11/28/10;19.17
11/29/10;19.33
11/30/10;19.72
12/01/10;21.3
12/02/10;22.83
12/03/10;23.66
12/04/10;24.3
12/05/10;24.6
12/06/10;25.21
12/07/10;26.11
12/08/10;27.38
12/09/10;28.3
12/10/10;28.3
12/11/10;29.3
12/12/10;29.08
12/13/10;28.73
12/14/10;27.47
12/15/10;26.11
12/16/10;24.91
12/17/10;23.83
12/18/10;22.72
12/19/10;21.96
12/20/10;20.94
12/21/10;20.33
12/22/10;20.41
12/23/10;20.38
12/24/10;20.31
12/25/10;20.09
12/26/10;19.92
12/27/10;19.8
12/28/10;19.2
12/29/10;18.69
12/30/10;18.52
12/31/10;18.34
01/01/11;17.7
01/02/11;17.13
01/03/11;16.83
01/04/11;16.17
01/05/11;15.97
01/06/11;16.42
01/07/11;17.2
01/08/11;18.67
01/09/11;21.04
01/10/11;23.57
01/11/11;25.11
01/12/11;26.23
01/13/11;26.47
01/14/11;26.06
01/15/11;25.08
01/16/11;23.76
01/17/11;22.43
01/18/11;21.11
01/19/11;19.63
01/20/11;18.41
01/21/11;17.8
01/22/11;17.51
01/23/11;17.19
01/24/11;16.23
01/25/11;15.67
01/26/11;15.69
01/27/11;15.59
01/28/11;15.76
01/29/11;15.66
01/30/11;15.43
01/31/11;15.2
02/01/11;15.14
02/02/11;15.68
02/03/11;15.68
02/04/11;15.68
02/05/11;15.68
02/06/11;15.68
02/07/11;15.68
02/08/11;18.64
02/09/11;20.46
02/10/11;21.76
02/11/11;23.05
02/12/11;23.79
02/13/11;23.91
02/14/11;23.37
02/15/11;22.92
02/16/11;22.14
02/17/11;21.42
02/18/11;20.57
02/19/11;19.7
02/20/11;19.15
02/21/11;17.82
02/22/11;17.28
02/23/11;18.18
02/24/11;20.05
02/25/11;23.11
02/26/11;26.67
02/27/11;29.11
02/28/11;31.76
03/01/11;33.64
03/02/11;35.39
03/03/11;36.7
03/04/11;37.8
03/05/11;38.83
03/06/11;39.77
03/07/11;40.6
03/08/11;41.21
03/09/11;41.79
03/10/11;42.39
03/11/11;43.13
03/12/11;43.52
03/13/11;43.97
03/14/11;44.55
03/15/11;44.94
03/16/11;45.41
03/17/11;45.87
03/18/11;46.18
03/19/11;46.51
03/20/11;46.9
03/21/11;47.32
03/22/11;47.64
03/23/11;47.87
03/24/11;48
03/25/11;48.37
03/26/11;48.62
03/27/11;48.69
03/28/11;48.75
03/29/11;48.8
03/30/11;48.71
03/31/11;48.48
04/01/11;48.32
04/02/11;47.98
04/03/11;47.5
04/04/11;47.1
04/05/11;46.61
04/06/11;46.02
04/07/11;45.15
04/08/11;44.3
04/09/11;43.09
04/10/11;41.89
04/11/11;40.91
04/12/11;40.45
04/13/11;40.18
04/14/11;40.2
04/15/11;40.35
04/16/11;40.76
04/17/11;41.43
04/18/11;41.91
04/19/11;42.11
04/20/11;42.38
04/21/11;42.83
04/22/11;43.35
04/23/11;43.77
04/24/11;44.3
04/25/11;44.74
04/26/11;45.47
04/27/11;46.79
04/28/11;48.29
04/29/11;49.68
04/30/11;50.92
05/01/11;51.92
05/02/11;52.99
05/03/11;53.84
05/04/11;55.08
05/05/11;56.33
05/06/11;57.67
05/07/11;59.01
05/08/11;60.16
05/09/11;61.17
05/10/11;62.05
05/11/11;62.87
05/12/11;63.52
05/13/11;64.02
05/14/11;63.78
05/15/11;64.05
05/16/11;64.24
05/17/11;64.2
05/18/11;64.02
05/19/11;63.7
05/20/11;63.31
05/21/11;62.87
05/22/11;62.41
05/23/11;61.95
05/24/11;61.48
05/25/11;60.96
05/26/11;60.37
05/27/11;59.68
05/28/11;59.03
05/29/11;58.4
05/30/11;57.58
05/31/11;56.76
06/01/11;55.97
06/02/11;55.18
06/03/11;54.52
06/04/11;53.75
06/05/11;53.06
06/06/11;52.45
06/07/11;51.89
06/08/11;51.32
06/09/11;50.7
06/10/11;49.99
06/11/11;49.52
06/12/11;49.52
06/13/11;49.52
06/14/11;46.3
06/15/11;45.47
06/16/11;44.51
06/17/11;43.07
06/18/11;41.9
06/19/11;41.03
06/20/11;40.12
06/21/11;39.42
06/22/11;38.98
06/23/11;38.64
06/24/11;38.66
06/25/11;38.79
06/26/11;39.1
06/27/11;39.37
06/28/11;39.79
06/29/11;40.14
06/30/11;40.38
07/01/11;40.56
07/02/11;40.74
07/03/11;40.8
07/04/11;40.92
07/05/11;40.97
07/06/11;40.95
07/07/11;40.84
07/08/11;40.6
07/09/11;40.34
07/10/11;40.04
07/11/11;39.42
07/12/11;39.02
07/13/11;38.61
07/14/11;38.28
07/15/11;37.78
07/16/11;37.28
07/17/11;36.7
07/18/11;36.14
07/19/11;36.14
07/20/11;36.14
07/21/11;34.46
07/22/11;33.64
07/23/11;32.91
07/24/11;32.29
07/25/11;31.74
07/26/11;31.29
07/27/11;30.41
07/28/11;29.97
07/29/11;29.86
07/30/11;29.58
07/31/11;29.72
08/01/11;29.55
08/02/11;29.74
08/03/11;29.83
08/04/11;29.97
08/05/11;29.81
08/06/11;29.7
08/07/11;29.5
08/08/11;29.41
08/09/11;29.31
08/10/11;29.77
08/11/11;30.01
08/12/11;30.1
08/13/11;30.16
08/14/11;30.08
08/15/11;29.94
08/16/11;29.32
08/17/11;28.73
08/18/11;28.27
08/19/11;27.99
08/20/11;27.68
08/21/11;27.06
08/22/11;26.92
08/23/11;25.08
08/24/11;25.04
08/25/11;25.16
08/26/11;24.89
08/27/11;24.58
08/28/11;24.23
08/29/11;23.93
08/30/11;23.66
08/31/11;23.72
09/01/11;23.8
09/02/11;23.74
09/03/11;23.67
09/04/11;23.4
09/05/11;23.37
09/06/11;22.86
09/07/11;21.58
09/08/11;21.11
09/09/11;20.94
09/10/11;20.67
09/11/11;21.11
09/12/11;21.88
09/13/11;22.68
09/14/11;23.3
09/15/11;23.71
09/16/11;23.89
09/17/11;23.63
09/18/11;22.96
09/19/11;22.25
09/20/11;21.68
09/21/11;21.16
09/22/11;20.49
09/23/11;19.96
09/24/11;19.54
09/25/11;19.34
09/26/11;19.25
09/27/11;18.99
09/28/11;19.09
09/29/11;19.14
09/30/11;19.51
10/01/11;20.5
10/02/11;21.31
10/03/11;21.72
10/04/11;21.68
10/05/11;21.33
10/06/11;20.82
10/07/11;20.14
10/08/11;19.65
10/09/11;19.17
10/10/11;18.92
10/11/11;18.83
10/12/11;18.67
10/13/11;18.35
10/14/11;17.7
10/15/11;16.72
10/16/11;16.08
10/17/11;15.53
10/18/11;15.13
10/19/11;14.85
10/20/11;14.94
10/21/11;14.93
10/22/11;14.2
10/23/11;14.63
10/24/11;15.06
10/25/11;15.33
10/26/11;15.77
10/27/11;17.09
10/28/11;17.2
10/29/11;18.15
10/30/11;18.29
10/31/11;18.33
11/01/11;18.11
11/02/11;18.14
11/03/11;17.89
11/04/11;17.95
11/05/11;18.11
11/06/11;18.43
11/07/11;18.46
11/08/11;18.45
11/09/11;18.41
11/10/11;19.41
11/11/11;19.94
11/12/11;18.77
11/13/11;17.57
11/14/11;16.63
11/15/11;16.14
11/16/11;16.47
11/17/11;17.45
11/18/11;17.79
11/19/11;18.85
11/20/11;19.42
11/21/11;20.17
11/22/11;22.56
11/23/11;25.58
11/24/11;28.16
11/25/11;30.16
11/26/11;30.93
11/27/11;32.14
11/28/11;32.82
11/29/11;33.16
11/30/11;34.15
12/01/11;34.03
12/02/11;34.84
12/03/11;35.65
12/04/11;36.59
12/05/11;37.67
12/06/11;38.94
12/07/11;40.44
12/08/11;41.47
12/09/11;42.08
12/10/11;42.17
12/11/11;42.62
12/12/11;42.73
12/13/11;43.09
12/14/11;43.28
12/15/11;43.27
12/16/11;43.34
12/17/11;43.65
12/18/11;43.82
12/19/11;43.77
12/20/11;43.5
12/21/11;43.68
12/22/11;43.44
12/23/11;43.47
12/24/11;42.64
12/25/11;42.26
12/26/11;41.73
12/27/11;41.2
12/28/11;40.83
12/29/11;40.46
12/30/11;40.27
12/31/11;39.53
01/01/12;39.46
01/02/12;39.28
01/03/12;39.24
01/04/12;38.94
01/05/12;38.84
01/06/12;38.64
01/07/12;38.47
01/08/12;38.53
01/09/12;37.94
01/10/12;36.97
01/11/12;35.7
01/12/12;34.51
01/13/12;32.97
01/14/12;31.09
01/15/12;29.68
01/16/12;28.52
01/17/12;27.91
01/18/12;27.74
01/19/12;28.08
01/20/12;28.39
01/21/12;28.72
01/22/12;29.52
01/23/12;29.75
01/24/12;30.4
01/25/12;31.12
01/26/12;31.98
01/27/12;33.73
01/28/12;35.65
01/29/12;36.91
01/30/12;37.02
01/31/12;37.21
02/01/12;37.62
02/02/12;38.09
02/03/12;38.72
02/04/12;39.15
02/05/12;39.94
02/06/12;40.48
02/07/12;40.99
02/08/12;41.21
02/09/12;41.2
02/10/12;41.41
02/11/12;41.36
02/12/12;40.86
02/13/12;40.23
02/14/12;38.87
02/15/12;37.38
02/16/12;36.2
02/17/12;35.08
02/18/12;33.49
02/19/12;32.13
02/20/12;30.86
02/21/12;29.2
02/22/12;28.03
02/23/12;27.27
02/24/12;26.88
02/25/12;26.56
02/26/12;26.06
02/27/12;25.54
02/28/12;24.87
02/29/12;24.46
03/01/12;23.98
03/02/12;23.78
03/03/12;23.58
03/04/12;23.39
03/05/12;23.32
03/06/12;23.52
03/07/12;23.77
03/08/12;24.68
03/09/12;26.79
03/10/12;29.07
03/11/12;31.06
03/12/12;32.94
03/13/12;34.61
03/14/12;35.88
03/15/12;36.83
03/16/12;37.13
03/17/12;37.41
03/18/12;37.51
03/19/12;37.61
03/20/12;37.32
03/21/12;37.1
03/22/12;37.03
03/23/12;37.86
03/24/12;38.93
03/25/12;39.73
03/26/12;39.88
03/27/12;39.64
03/28/12;39.16
03/29/12;39.17
03/30/12;39.05
03/31/12;38.76
04/01/12;38.35
04/02/12;37.72
04/03/12;36.9
04/04/12;35.86
04/05/12;34.4
04/06/12;33.37
04/07/12;33.37
04/08/12;33.37
04/09/12;32.03
04/10/12;29.71
04/11/12;29.38
04/12/12;28.67
04/13/12;27.71
04/14/12;26.94
04/15/12;25.66
04/16/12;24.92
04/17/12;24.03
04/18/12;23.85
04/19/12;23.1
04/20/12;22.76
04/21/12;22.91
04/22/12;23.97
04/23/12;24.98
04/24/12;25.58
04/25/12;25.48
04/26/12;25.03
04/27/12;25.01
04/28/12;24.36
04/29/12;23.33
04/30/12;22.54
05/01/12;21.4
05/02/12;20.81
05/03/12;21.16
05/04/12;22.36
05/05/12;23.74
05/06/12;25.21
05/07/12;26.64
05/08/12;27.68
05/09/12;28.39
05/10/12;29
05/11/12;29.76
05/12/12;30.93
05/13/12;31.75
05/14/12;31.98
05/15/12;31.76
05/16/12;31.83
05/17/12;31.49
05/18/12;31.41
05/19/12;30.82
05/20/12;30.24
05/21/12;29.44
05/22/12;28.76
05/23/12;27.29
05/24/12;26.32
05/25/12;25.43
05/26/12;24.54
05/27/12;23.65
05/28/12;22.42
05/29/12;20.93
05/30/12;19.69
05/31/12;19.58
06/01/12;17.7
06/02/12;16.85
06/03/12;15.68
06/04/12;14.81
06/05/12;14.44
06/06/12;15.19
06/07/12;15.75
06/08/12;15.9
06/09/12;15.62
06/10/12;15.65
06/11/12;15.39
06/12/12;15.39
06/13/12;15.79
06/14/12;15.58
06/15/12;15.06
06/16/12;14.66
06/17/12;14.61
06/18/12;14.31
06/19/12;14.05
06/20/12;13.91
06/21/12;13.71
06/22/12;13.45
06/23/12;13.47
06/24/12;13.3
06/25/12;13.2
06/26/12;13.06
06/27/12;12.54
06/28/12;11.96
06/29/12;11.56
06/30/12;11.43
07/01/12;11.58
07/02/12;11.49
07/03/12;11.05
07/04/12;10.82
07/05/12;10.82
07/06/12;10.7
07/07/12;10.86
07/08/12;11.11
07/09/12;11.39
07/10/12;11.58
07/11/12;11.71
07/12/12;11.77
07/13/12;11.96
07/14/12;11.78
07/15/12;11.8
07/16/12;11.48
07/17/12;11.18
07/18/12;11.24
07/19/12;10.46
07/20/12;9.72
07/21/12;9.35
07/22/12;9.15
07/23/12;9.04
07/24/12;9.13
07/25/12;9.34
07/26/12;9.23
07/27/12;9.12
07/28/12;9.14
07/29/12;9.14
07/30/12;8.78
07/31/12;8.57
08/01/12;8.56
08/02/12;9.11
08/03/12;10.44
08/04/12;11.12
08/05/12;11.45
08/06/12;11.17
08/07/12;10.32
08/08/12;9.32
08/09/12;8.74
08/10/12;8.47
08/11/12;8.31
08/12/12;8.09
08/13/12;7.89
08/14/12;8.02
08/15/12;8.08
08/16/12;8.11
08/17/12;7.94
08/18/12;7.86
08/19/12;7.84
08/20/12;7.79
08/21/12;7.76
08/22/12;7.62
08/23/12;7.63
08/24/12;7.46
08/25/12;7.19
08/26/12;6.99
08/27/12;6.91
08/28/12;6.93
08/29/12;7.16
08/30/12;7.03
08/31/12;7.24
09/01/12;7.74
09/02/12;7.89
09/03/12;7.84
09/04/12;7.83
09/05/12;8.39
09/06/12;8.86
09/07/12;9.29
09/08/12;9.46
09/09/12;9.62
09/10/12;9.6
09/11/12;9.38
09/12/12;9.35
09/13/12;9.17
09/14/12;8.95
09/15/12;8.86
09/16/12;8.93
09/17/12;8.84
09/18/12;8.55
09/19/12;8.52
09/20/12;8.5
09/21/12;8.13
09/22/12;7.44
09/23/12;7.28
09/24/12;7.38
09/25/12;8.26
09/26/12;9.15
09/27/12;9.49
09/28/12;9.48
09/29/12;9.61
09/30/12;9.63
10/01/12;9.41
10/02/12;9.47
10/03/12;9.4
10/04/12;9.5
10/05/12;9.55
10/06/12;9.7
10/07/12;9.65
10/08/12;9.47
10/09/12;9.24
10/10/12;9.04
10/11/12;8.85
10/12/12;8.75
10/13/12;8.76
10/14/12;8.8
10/15/12;9.14
10/16/12;9.19
10/17/12;7.96
10/18/12;7.56
10/19/12;7.5
10/20/12;7.7
10/21/12;7.8
10/22/12;8.09
10/23/12;8.34
10/24/12;8.62
10/25/12;8.59
10/26/12;8.23
10/27/12;8.18
10/28/12;7.98
10/29/12;8.05
10/30/12;8.53
10/31/12;9.1
11/01/12;9.62
11/02/12;9.83
11/03/12;9.85
11/04/12;9.8
11/05/12;9.85
11/06/12;10.53
11/07/12;11.86
11/08/12;13.46
11/09/12;14.6
11/10/12;15.55
11/11/12;15.95
11/12/12;15.86
11/13/12;15.39
11/14/12;14.51
11/15/12;13.51
11/16/12;12.77
11/17/12;12.08
11/18/12;11.56
11/19/12;11.16
11/20/12;10.93
11/21/12;10.85
11/22/12;10.91
11/23/12;11.08
11/24/12;11.28
11/25/12;11
11/26/12;10.56
11/27/12;10.13
11/28/12;9.84
11/29/12;9.3
